container_id,ship_id
C5154586180,S6688776
C9550479012,S1664442
C9981228974,S4063782
C7657477927,S0839359
C7207815170,S7019261
C4299361212,S4878182
C0758726530,S1485890
C4208322900,S2166341
C3120941490,S5610343
C8519769370,S6611031
C7115397612,S2610311
C3933547944,S9629137
C4472160704,S3324703
C2501267603,S7135573
C7209486660,S5708649
C2467960847,S4313858
C6515808685,S5669150
C9089845070,S4350712
C5645391117,S1728881
C5091817746,S1351951
C5885064331,S0114669
C5047197680,S2754116
C1866107567,S8288871
C8334460026,S3224812
C5583385651,S9804203
C5069582244,S1904861
C5955529395,S6579957
C6167271872,S7592991
C1754608956,S4313858
C5892538058,S9933108
C6513410560,S1987861
C0708825277,S0697800
C3234181551,S7644167
C5762645551,S0575154
C7389968905,S8980459
C8014826492,S0198638
C2623604781,S4573506
C4228296174,S2062847
C8890000452,S0376647
C9469412823,S0114669
C4639236521,S6446154
C8906587207,S1753345
C4908790886,S5843529
C6218128099,S1048044
C7269477740,S6446154
C3884817668,S5630153
C8496500982,S2213679
C7564554309,S1915439
C0612162911,S1994266
C1611963080,S5692945
C6683988673,S1904861
C5948364271,S5110523
C3160873933,S4712806
C6307755375,S5659908
C6997285864,S5659908
C5705167911,S5659908
C3426994079,S6639335
C2661520446,S9007497
C0989418238,S6088364
C9232866675,S7019261
C9552756569,S3722816
C1031836870,S0270241
C6396219962,S4508997
C6216652461,S3324703
C9463758560,S7135573
C7400583748,S0102240
C3584414721,S5669150
C6839788967,S1593485
C9213116476,S7420526
C5220096170,S3977574
C7101056166,S7644167
C4514934523,S5158506
C1950830718,S3245191
C9309267534,S9802156
C7886882247,S0270241
C7588467113,S7821434
C5286280905,S8099855
C8525474954,S6437789
C2823811345,S3722816
C6707403001,S7966330
C9302677323,S8099855
C0096090429,S3977574
C3339493010,S9629137
C0126845482,S3977574
C6027273540,S6665960
C6648775584,S1904861
C2183457331,S4063782
C6976584247,S3977574
C6096912954,S6611031
C1265155816,S8693906
C4557838108,S0376647
C0695223171,S8759908
C4347471880,S3454077
C9500271142,S8688920
C5951420170,S8288871
C2908603574,S3345325
C7611786163,S1915439
C5993011884,S2298004
C8588027819,S7180984
C5052035186,S1685719
C4164673656,S5262380
C9920879478,S6983588
C7773066022,S5469654
C8355198723,S4459452
C3182416646,S7796193
C4292196987,S0575154
C0311028279,S1973459
C6200272164,S1079584
C8764697700,S0469425
C3430846258,S0847889
C2205040969,S7420526
C7078384112,S0102240
C6976508337,S7218161
C1525210593,S7180984
C1653253339,S1638406
C0400469176,S4459452
C8841964154,S3201883
C5112729280,S7420526
C3763313697,S8611717
C8143056294,S0102240
C1953786900,S0469425
C4137979980,S8611717
C3995102206,S6406509
C5713759479,S2062847
C2954659570,S5661450
C1901051675,S7855053
C2271334630,S6109773
C5892894704,S9802156
C9735032042,S3201883
C6897945210,S7781768
C6138743367,S8573710
C5522309567,S9013432
C1117683669,S4128025
C2635578149,S1048044
C4952346375,S2062847
C2369150055,S2100952
C8276407937,S1392076
C7084770709,S0102240
C6822115106,S7855053
C4109148392,S5669150
C6893885845,S8980459
C1464878385,S3345325
C1617075205,S5692945
C2505459162,S5502062
C3143036080,S3306483
C2393927837,S2202109
C7314368303,S7390545
C7609868871,S7218161
C0508792706,S1994266
C7714558058,S4480379
C5924538364,S9292431
C7155020102,S4459452
C2425615959,S2213421
C9888073969,S3906787
C6020045822,S3201883
C9306823052,S4480379
C9718314670,S4712806
C6593100009,S2499002
C5098361112,S6103313
C6383059452,S7855053
C1287881661,S7953646
C1113559171,S4878182
C5429879365,S1728881
C1814750764,S1904861
C6226261366,S1728881
C8501463096,S2747553
C1961015887,S5205261
C9326829763,S3782995
C6232509825,S0343518
C1785463941,S1485890
C5065141717,S2202109
C1281096016,S1031460
C0376074538,S0430701
C1358788604,S3324703
C4172995478,S7998808
C6402529457,S7747719
C1700976134,S1728881
C9922822336,S7781768
C7456937589,S6437789
C7543176027,S5781664
C5284569188,S3805454
C2633282718,S6957173
C3170825401,S7953646
C0799476162,S1485890
C6926819683,S6957173
C2631552450,S3388851
C6676349427,S1987861
C0299410582,S1252352
C8204477447,S7821434
C0030038511,S1728881
C8212039156,S6163803
C8273191733,S5469654
C6709959566,S9934127
C0568919682,S6639335
C5014586532,S5610343
C5465870167,S3977574
C5965931716,S9934127
C6282837485,S3454077
C3570653064,S6688776
C3258419757,S3245191
C4616143952,S7680544
C3884284636,S6842553
C0082330373,S4535873
C3839618377,S8795628
C4008482532,S4380511
C1206904253,S2865057
C4163063358,S9047326
C9417598576,S4063782
C8069502270,S1728881
C3103961883,S7966330
C1564681374,S7135573
C3608968681,S4931889
C6223736013,S5794392
C7721690458,S9084180
C1924949776,S3306483
C4254845228,S4668935
C9564417401,S1079584
C4439686960,S7636913
C4081379736,S8759908
C3220152644,S7781768
C1466388918,S7680544
C3838190283,S4580829
C1308171628,S4931889
C5353825679,S5469654
C3549668346,S6163803
C2327499080,S0114669
C5068915576,S3380224
C1284771954,S7441688
C7186122052,S7592991
C3167571067,S3010385
C1626914810,S1048044
C8419474450,S1763880
C4215182950,S3157111
C6099097611,S4063782
C3710144945,S1048044
C5026245177,S7917790
C5625912311,S0446096
C2793574829,S4480379
C5482746518,S5843529
C2090459137,S9013432
C9044373856,S7680544
C6045205689,S6708554
C6755843091,S2619105
C6451056623,S0664890
C1586970641,S3906787
C1819241311,S7796193
C8886707410,S9047326
C3068134511,S7135573
C1221902864,S6842553
C3988750357,S5669150
C9340443631,S1685719
C2387706428,S7781768
C5762318963,S6639335
C5472615175,S0888907
C0417656866,S2619105
C3780267718,S9013432
C0402796905,S7781768
C9110543801,S6103313
C6643543884,S6163803
C8966540595,S2769305
C1869078468,S9802156
C0391302401,S1252352
C1823262106,S6437789
C1523059937,S7998808
C5846133753,S7796193
C6587765321,S3324703
C0901385746,S2619105
C8493808308,S1570889
C3200123511,S8611717
C7901150362,S7501294
C5057804222,S1322708
C0603854486,S3010385
C3482000717,S7644167
C6501769673,S1351719
C2691554021,S3010385
C1714070628,S2754116
C8650355179,S7029918
C2256156200,S4392759
C7363516404,S1904861
C7974922834,S5158506
C4024709096,S2610311
C8191719698,S8094510
C4262711534,S6957173
C3036977668,S0839359
C4880853129,S0575154
C6605489569,S0198638
C2438236095,S5692945
C4391794395,S8153108
C1436611359,S0376647
C0345308011,S5815243
C0104265223,S7680544
C8175139625,S1570889
C1791721500,S4350712
C9744411594,S5502062
C9059487976,S4508997
C4600677346,S9292431
C7570276127,S1253918
C7789711383,S2666496
C5657759590,S7525465
C0272944779,S6665960
C7523405250,S6028024
C5485254171,S3722816
C8494789615,S4712806
C3640047363,S4063782
C5433187447,S6109773
C0813661103,S8785520
C4360994402,S4712806
C9114825575,S8094510
C5423791684,S7966330
C9313923209,S5794392
C4067976981,S8099855
C4142531997,S6163803
C2850533789,S7390545
C5019852838,S1351951
C7267120335,S6665960
C2733596688,S9802156
C2562847611,S6983588
C4225651071,S0664890
C9128998057,S6088364
C5112729735,S9802156
C5803039065,S1322708
C9332249911,S4380511
C2480028955,S0376647
C8811309165,S3906787
C6466214126,S7636913
C7949207627,S2747553
C4322127774,S2202109
C5005072881,S7019261
C7503073008,S3388851
C3139880568,S3201883
C9082577079,S6417009
C2079605520,S3345325
C2150426355,S6446154
C6895685368,S6665960
C3643151694,S6417009
C5646986132,S6783877
C3750401934,S6383317
C2785311085,S6163803
C9350724539,S7441688
C5986746359,S5029316
C9420296872,S1031460
C2681919311,S1763880
C5904066855,S7218161
C2902173766,S1685719
C1666992769,S6417009
C1230574763,S9934127
C5860575112,S1322708
C3659727334,S2100952
C2383200122,S3805454
C9250772634,S1664442
C6662977491,S4459452
C3731373089,S5630153
C3068260013,S1904861
C8786886901,S7135573
C1056147170,S5029316
C2862274475,S0198638
C9385063833,S3252598
C0431675072,S6665960
C5672185792,S4474821
C2264667463,S1351951
C0261456327,S7998808
C6964918363,S9629137
C7087571780,S2769305
C5214465824,S8573710
C9178869048,S8688920
C6106125677,S4313858
C4962973898,S0697800
C0303396082,S2619105
C8360389574,S7796193
C5987589179,S5659908
C3793772020,S8288871
C3638466062,S8082687
C2668089728,S3157111
C6913257319,S0210785
C0448149485,S3380224
C5594900666,S2769305
C0445816699,S6611031
C2600805036,S3324703
C1967266920,S1252352
C1510458285,S0446096
C8674983014,S1664442
C8830418115,S7420526
C9683492846,S5262380
C8699090136,S5781664
C5903514076,S7680544
C1278324940,S7218161
C9398870415,S0448164
C1739173571,S2610311
C5074700683,S5744009
C6326971494,S1664442
C8173893811,S6446154
C0522291054,S5781664
C2740724368,S1685719
C5414077761,S8094510
C2770971345,S8785520
C3194680890,S2610311
C5647051838,S9802156
C4639592927,S9802156
C7008129687,S8205074
C6686246271,S5669150
C2033642416,S9007497
C0700248362,S6918733
C9220061838,S1253918
C5249109146,S2747553
C4097744108,S5794392
C4953601811,S0430701
C6387728404,S3805454
C2025204397,S8785520
C1372480243,S5158506
C4283734365,S4380511
C6272355960,S0430701
C3021254439,S8611717
C0987923879,S9084180
C0493596367,S2666496
C2439617742,S9934127
C8284231618,S6783877
C9971321300,S0430701
C6861196861,S2298004
C2036803359,S3324703
C2283497637,S4508997
C0307178971,S9934127
C2702187263,S2619105
C5190699671,S2202109
C4283048481,S9802156
C8611494130,S5158506
C4779665383,S9629137
C0131417856,S0343518
C4930885866,S6406509
C3422773359,S3252598
C9178111728,S7029918
C1451610577,S1322708
C9486364677,S8205074
C3364068974,S7796193
C8087102653,S7821434
C0509671469,S9007497
C3543590749,S8153108
C8535762337,S6688776
C0885255953,S8288871
C1743642071,S4474821
C0719581538,S6639335
C8650049433,S1973459
C7856515869,S6437789
C2848953361,S7390545
C4277801316,S8785520
C9162533188,S5112938
C3987554580,S5469654
C2407208274,S5669150
C5910488379,S4063782
C5900894969,S6611031
C4908126818,S9084180
C4755409361,S1915439
C7080884389,S7917790
C9055727352,S7781768
C9186582372,S1392076
C8367055117,S4573506
C5587002373,S8099855
C9239423560,S4474821
C0646857697,S3010385
C3352136467,S7855053
C3672703141,S4474821
C6786756136,S4842491
C0560140946,S1915439
C5744971439,S2625122
C6823387487,S7029918
C3769777935,S7029918
C3635285496,S8573710
C2289991179,S0448164
C0843144432,S3388851
C7254131708,S5630153
C2054454561,S0270241
C7434353761,S4573506
C2450497364,S0477059
C9082196369,S9084180
C6479603548,S7821434
C7570339676,S0102240
C6987310987,S9998037
C4956987716,S6842553
C7239823705,S5661450
C2461990710,S4508997
C3893310885,S3142773
C8220121164,S4712806
C1050466710,S8205074
C4552861301,S4313858
C5357056559,S8153108
C6370419485,S3010385
C7702349652,S5469654
C5344027920,S8795628
C0673687354,S6437789
C6447327604,S0114669
C4516955302,S9500294
C1760042474,S8153108
C3751975561,S2865057
C6581047284,S3306483
C2656685297,S9013432
C8336980029,S1728881
C2861713519,S7917790
C1156531773,S1664442
C7244174196,S5112938
C4514312287,S9084180
C9438757348,S0839359
C2902796623,S4878182
C1556275214,S9007497
C2417516511,S2666496
C3219803914,S5469654
C5893616083,S9292431
C4646959912,S5469654
C7468448057,S1048044
C9720380499,S9292431
C9258321716,S8573710
C7017602510,S8980459
C9767885441,S1485890
C3372773648,S9933108
C7587703535,S0198638
C0863034137,S3388851
C1576582050,S6406509
C2358744530,S2166341
C2615729071,S0198638
C0591937622,S5262380
C5067212019,S0664890
C2215009312,S0888907
C4627522021,S1763880
C4220800178,S4392759
C6036219317,S9007497
C8321274380,S2213679
C9460309648,S0839359
C1514115622,S1994266
C5560698517,S1392076
C0504868472,S7855053
C4860162541,S1253918
C3225698060,S2865057
C4053409901,S4931889
C3876787055,S1915439
C6811828026,S4878182
C2510745346,S6406509
C7157318203,S9292431
C3156764690,S0114669
C5672455236,S4535873
C4012756069,S2298004
C9726209207,S5112938
C3536632154,S5661450
C8956779637,S9933108
C3411592056,S1728881
C7469779277,S6409870
C5048586430,S4573506
C7800515656,S0198638
C4128669123,S0697800
C8952159982,S1987861
C8077964714,S7644167
C4282587695,S2865057
C9157307773,S6918733
C0978264180,S2979576
C6764314016,S5469654
C0889828498,S3324703
C0300969354,S1079584
C4468047882,S6665960
C2418882638,S6446154
C0797387642,S2213421
C0174556114,S7441688
C8511423741,S1392076
C8802455065,S4931889
C1967760117,S1915439
C6862746259,S0847889
C1896713718,S6103313
C8466881750,S2769305
C1142997921,S1048044
C9454443810,S1031460
C4336214855,S3977574
C4736633378,S6957173
C7955894892,S6918733
C3244824428,S6028024
C0047633797,S2754116
C8475344328,S6406509
C2397501898,S1664442
C5769370287,S8688920
C2258892642,S1392076
C3312207332,S4931889
C4480633737,S6383317
C2496765879,S0446096
C0165470327,S7135573
C6245213407,S5669150
C6148448639,S2625122
C4181520125,S9007497
C9842965798,S7953646
C1466691928,S6665960
C8898709689,S9802156
C1463415325,S9934127
C4633075616,S5029316
C7690395960,S4535873
C2908166217,S2202109
C4098071076,S5579887
C0781852809,S3306483
C1980529207,S8288871
C3484526107,S5112938
C8512255039,S5744009
C9385733010,S5630153
C2157264990,S4535873
C3442847969,S4313858
C4370384608,S4573506
C5604344552,S1485890
C5552327400,S0102240
C3407351780,S5610343
C3830248519,S1664442
C5600668119,S9934127
C8791057127,S1322708
C4785565813,S7180984
C2928213396,S8153108
C1630380937,S0888907
C1658845272,S4842491
C9022154672,S2666496
C6170109828,S6579957
C5823342607,S6783877
C2786148626,S7135573
C2591960476,S6849843
C5738564162,S0448164
C6710443302,S0343518
C7210652675,S9933108
C0414435320,S0430701
C3595538779,S6849843
C5361835513,S6103313
C0513175940,S1973459
C2131116040,S3454077
C3887810131,S0888907
C0833507238,S6983588
C1578509447,S1915439
C4028257723,S3324703
C7402649626,S0430701
C3360717780,S3722816
C3690453384,S6783877
C6170964985,S9802156
C6457678760,S0575154
C6478438560,S7592991
C6580660364,S2213679
C7156109147,S5744009
C2966960071,S3380224
C9583369615,S3245191
C0340301882,S1973459
C0435487525,S3306483
C0705742470,S6665960
C4456735710,S2627719
C9828779818,S5158506
C6965694302,S7135573
C3595273982,S7821434
C0636457890,S1994266
C7529101385,S8980459
C8563194515,S9084180
C9320732528,S5659908
C9771309459,S7180984
C2838242824,S2769305
C5547306994,S3977574
C7825882171,S9292431
C3144824064,S4313858
C9134031580,S1322708
C8761724938,S4842491
C4454217627,S6109773
C7705397535,S4878182
C2800125896,S6849843
C6774385525,S4474821
C1286902609,S8082687
C7863301011,S2619105
C5590010303,S8611717
C4904433518,S5579887
C7981251881,S0270241
C4397181786,S5469654
C8022840994,S4313858
C6897158403,S2202109
C9322234023,S2754116
C6108823845,S7917790
C8778484926,S7218161
C7979442268,S0697800
C3579405134,S9164628
C7865463579,S5843529
C5685662787,S8980459
C3754745893,S3805454
C5445211849,S8795628
C1706311091,S6918733
C9667678857,S6409870
C7670715269,S9804203
C9387374404,S3142773
C2042723960,S4668935
C6513481768,S7966330
C4936552318,S5843529
C6412585093,S6579957
C8922074846,S6406509
C9403291250,S0469425
C7956136507,S8288871
C3753713809,S0888907
C6458516095,S7441688
C9317713349,S7135573
C4645015901,S0343518
C8233536664,S3388851
C2236738595,S1079584
C3555478727,S8415756
C3638144923,S5781664
C3896226833,S2666496
C0275704784,S0888907
C2667772882,S1664442
C9430399098,S7953646
C9957249171,S6688776
C7916595854,S6579957
C0293834496,S8099855
C1140386288,S3722816
C1360705316,S0102240
C6834431233,S3782995
C5996444968,S7029918
C3577713853,S1904861
C7093005250,S7796193
C7137622129,S1904861
C9667853288,S5502062
C4666542327,S6088364
C0557376796,S1987861
C7340603027,S5262380
C4878219712,S6437789
C3557248575,S8573710
C5581787353,S6163803
C1777598366,S1685719
C4288889375,S8759167
C9842878029,S1252352
C0378192106,S7218161
C9767090721,S3906787
C5980677942,S7029918
C7218276850,S6579957
C2646358561,S9934127
C5044592989,S6383317
C5743324676,S4668935
C5912229506,S3252598
C3492065579,S1664442
C8681566652,S1252352
C6515198058,S5659908
C1677411010,S9998037
C3628763508,S1252352
C7021333025,S2666496
C4618333320,S3388851
C9312738529,S4350712
C2779656546,S2213679
C5106936953,S6688776
C0945895236,S7680544
C3113404833,S5469654
C4562675869,S3805454
C2392610980,S4580829
C0937457716,S7441688
C8344803699,S1570889
C6306215757,S6406509
C6325574703,S3429892
C7470619714,S7592991
C5612510918,S2865057
C1780852647,S3010385
C0598309776,S6383317
C5458098476,S2627719
C3364188160,S0469425
C1365175492,S7796193
C5657812971,S5669150
C9794673323,S8205074
C8346836975,S6028024
C5527699050,S1994266
C7480859188,S6103313
C1377713132,S7390545
C1608473176,S9998037
C5972011229,S0430701
C8039738795,S4508997
C4588089407,S0114669
C2596896966,S5158506
C5474184593,S7644167
C6408014971,S8573710
C9307029447,S9007497
C7660292275,S7019261
C8044117440,S0114669
C8604450577,S1638406
C9143383966,S2062847
C7842764810,S4313858
C1587981861,S4216571
C2449115414,S0575154
C5288469941,S3245191
C7885602787,S3345325
C9281294351,S1904861
C6292064892,S4313858
C7165661303,S4508997
C2328764299,S6088364
C7274118607,S9802156
C0858879705,S7821434
C4196668933,S2979576
C2175830670,S7747719
C6141363501,S6409870
C6786548656,S6579957
C0092248941,S7592991
C2679421566,S5692945
C2327546310,S3782995
C2257174387,S8795628
C1526114059,S3157111
C0746508085,S6611031
C4661899019,S0446096
C6761676885,S8688920
C5945619594,S8288871
C7278160351,S3157111
C8386808839,S8573710
C1349400192,S0210785
C1733983223,S6028024
C8229011452,S2213421
C5603755538,S4668935
C0521840776,S6446154
C2686486103,S4459452
C9846906071,S2213421
C8107782219,S6417009
C3199500531,S4878182
C2120515157,S5659908
C3979057136,S8415756
C6758473074,S5661450
C9100056126,S6639335
C0391174442,S5158506
C9847025184,S1753345
C9036133741,S3722816
C2484369037,S2769305
C1555992683,S5502062
C8259962696,S0198638
C1976421069,S2627719
C0068005369,S9804203
C5218998698,S6417009
C2527490187,S1079584
C7144218321,S4842491
C0223016446,S7193420
C9381459489,S4573506
C4120244830,S3429892
C9478437420,S7592991
C2287783680,S6028024
C0637252397,S3805454
C2464516099,S8759167
C1732549005,S5781664
C5837892069,S7636913
C9407900066,S6103313
C9899251604,S6708554
C4278263371,S5205261
C0576164240,S8759167
C8685569557,S6406509
C5260340515,S5262380
C5149310549,S7218161
C5196540602,S3324703
C8653647129,S5744009
C5936430936,S9802156
C1040854566,S7821434
C2466324890,S4459452
C5221707047,S0839359
C8906394048,S2610311
C6247708129,S0448164
C8234284886,S4459452
C2348406733,S7135573
C4498647018,S7135573
C5582946194,S1763880
C9118954686,S9164628
C6696166736,S8082687
C8337432480,S8688920
C6317974637,S4878182
C2066534985,S6842553
C3502715625,S7855053
C9724526493,S6842553
C1761490847,S7781768
C2508387318,S0376647
C3179179501,S1728881
C5007075647,S6783877
C0233391850,S2627719
C0049721277,S4480379
C3729810746,S7917790
C6364842412,S3010385
C7437617315,S9084180
C3242719084,S1904861
C0126581274,S3324703
C5024020376,S6446154
C5653760018,S6688776
C9119949021,S9802156
C5567124545,S5661450
C0421787274,S2769305
C8752125850,S0697800
C3581133958,S2499002
C0407795529,S4216571
C7423551120,S8693906
C5674752765,S1252352
C9017392401,S3010385
C3230989390,S4878182
C0362918957,S2769305
C1909567739,S8415756
C0966513306,S3429892
C2277295178,S1593485
C7815690891,S2625122
C0004656480,S2202109
C6080682104,S9164628
C7279857810,S4350712
C3223030461,S8759908
C1256814922,S6639335
C0742281272,S3306483
C1168337341,S3722816
C2312640818,S5920239
C0913622434,S2610311
C4511840083,S1570889
C5935975308,S7501294
C9983786312,S1351719
C3951720810,S6639335
C8643813390,S4392759
C9712271464,S4216571
C2654948970,S9629137
C4389105371,S2747553
C2328095480,S2100952
C9360742818,S0888907
C7260033107,S6163803
C7071185206,S6406509
C7693496179,S1638406
C7696172702,S4350712
C1155012343,S2213679
C4473340373,S7180984
C3773874799,S5110523
C2542272138,S0477059
C6100291022,S6446154
C3641629839,S8693906
C7401747186,S4535873
C1816325951,S7390545
C0494869245,S6579957
C4950762371,S7636913
C6891562768,S8205074
C1495780059,S7781768
C9025153456,S6849843
C6084959269,S5610343
C2299628961,S4063782
C3408620743,S7029918
C6616602282,S3010385
C6568011154,S2166341
C5900765797,S5692945
C7289744519,S9934127
C8147181975,S7019261
C1467867998,S8573710
C4687032398,S3157111
C2169005251,S5262380
C6309964717,S2298004
C7353084162,S7796193
C8438170255,S6417009
C7240577054,S1351719
C3739129957,S5794392
C2832526396,S2625122
C1680405933,S3252598
C8384541391,S1351951
C7927838485,S0376647
C6840805423,S2202109
C2424711781,S6918733
C2461900362,S7441688
C2642036403,S1593485
C0998151479,S8099855
C3752882251,S3345325
C8759569188,S7821434
C8511245348,S9934127
C6769676456,S9934127
C4588777353,S6446154
C7713169877,S1031460
C6128653822,S4878182
C4156622800,S7680544
C7880278523,S3380224
C4470633935,S7193420
C8725178016,S0210785
C1429364344,S2100952
C9677709677,S1915439
C6799813974,S5843529
C8344113980,S1570889
C0354519768,S7680544
C7601335318,S6957173
C7025580824,S3977574
C8365090907,S5920239
C8856091865,S4573506
C4857460712,S0114669
C3482436292,S0575154
C6094030218,S1252352
C7899972420,S7592991
C1141206766,S4668935
C2616966877,S0847889
C9562002657,S5262380
C8021442840,S5669150
C9194404443,S5205261
C0977085752,S5708649
C9751545915,S9084180
C3761306671,S1031460
C3124941072,S3010385
C3126992556,S5610343
C7020542839,S3252598
C7638833342,S3906787
C7530404834,S7781768
C4945158438,S6446154
C7547227096,S7193420
C6397976973,S8611717
C8325270498,S5692945
C2361370970,S4128025
C3320520739,S0575154
C7895107010,S3324703
C8312028846,S7019261
C6812496211,S7420526
C5240843289,S6783877
C5761695888,S9500294
C9549922161,S0847889
C4348335718,S1253918
C0723654704,S1973459
C6889483688,S8082687
C1305589922,S3224812
C3722217930,S5205261
C2247252715,S5744009
C0698233440,S4380511
C8025876375,S6665960
C2863570987,S0888907
C1446138185,S0664890
C7782868468,S4931889
C0896221480,S3722816
C5266378702,S7019261
C5703093311,S3245191
C2509518317,S2619105
C6986980621,S7796193
C0391459957,S3805454
C6192849215,S8795628
C5320372806,S2747553
C2383909205,S4380511
C5791776682,S0446096
C2761228709,S5815243
C2528400818,S5469654
C3084504801,S3010385
C9910955112,S7592991
C3196188687,S2747553
C8165158249,S5610343
C5222109454,S3142773
C7376433227,S1987861
C1282047854,S7855053
C3017298867,S5815243
C7335477217,S5110523
C8078819542,S8980459
C8322135259,S4313858
C9298543167,S6983588
C0687394301,S0477059
C1982906655,S8693906
C8390671279,S0198638
C9357234885,S1685719
C1444655484,S9164628
C8298379096,S9047326
C3195920501,S4459452
C2692436349,S4712806
C8547225628,S7019261
C3493918890,S0575154
C3540913694,S3805454
C3249351875,S7592991
C1866370108,S7917790
C4108345149,S7287344
C1174230267,S6406509
C1652002888,S3157111
C7451043517,S1392076
C3972592469,S0102240
C3398974891,S8573710
C5883021010,S3324703
C8166346912,S2213421
C1835662549,S0469425
C3561461856,S6088364
C8696134161,S2202109
C3789127351,S3010385
C1314770575,S3201883
C4895467034,S6665960
C4062832225,S8415756
C5301006726,S0102240
C7517454084,S2627719
C5170979227,S4459452
C4338213234,S7680544
C3663741532,S6406509
C7663681702,S1753345
C3033428232,S2979576
C1014469321,S3010385
C1773240567,S6783877
C9813248176,S0270241
C5175946060,S2747553
C0788572754,S2666496
C3127694101,S6383317
C1141429742,S7019261
C0886113987,S1048044
C9542172136,S5205261
C8589503078,S3157111
C4660576530,S9164628
C1792632984,S5692945
C5285290154,S5262380
C8631800406,S3345325
C6376902286,S8094510
C4948243132,S4878182
C7442184475,S1252352
C0166847781,S2166341
C3669548358,S2610311
C5173673804,S3224812
C1349715228,S5815243
C6176291984,S9164628
C3619272960,S1392076
C8285080476,S5920239
C0696804120,S3977574
C0846999527,S1048044
C5448227574,S5502062
C8895739694,S6103313
C2847878849,S4712806
C5514764430,S0198638
C9864147526,S6409870
C3970334279,S6611031
C0789383255,S8759908
C6230046955,S1322708
C6563976628,S4480379
C2262233082,S0888907
C6347374883,S1593485
C2209506466,S9804203
C7181430358,S8980459
C7164800387,S0664890
C2331728334,S4668935
C5479272317,S7390545
C0456974614,S4216571
C0837679266,S7680544
C9836788853,S1685719
C4149029236,S4668935
C2289827222,S3388851
C6887559900,S9013432
C3739537594,S8288871
C2772751266,S6918733
C9676771874,S1994266
C2615599370,S8573710
C8113935891,S9998037
C3509665258,S5469654
C8346169110,S3906787
C2166265142,S6088364
C7680121215,S5158506
C6410301605,S2499002
C4306346248,S1685719
C6940683256,S0210785
C8894724184,S4712806
C3194444698,S6163803
C5005268336,S3224812
C4332245445,S3429892
C2682304760,S5262380
C2716184937,S5843529
C3165069170,S0448164
C6918009192,S1987861
C9640325932,S1728881
C4325914962,S0888907
C3151924378,S7019261
C3738967667,S8611717
C5793371704,S7796193
C5168461410,S2499002
C3493041133,S1593485
C2439418987,S9500294
C4198871139,S7855053
C0855690296,S7796193
C1064435952,S4573506
C0707259553,S7855053
C5770189448,S8415756
C3350745145,S1079584
C2224309361,S7218161
C3868700855,S5781664
C8166150591,S8688920
C0149586656,S7525465
C4004254151,S7781768
C2183618746,S2865057
C2592672294,S3388851
C6132775007,S2202109
C8503839648,S4128025
C3064866823,S5029316
C9185746622,S1987861
C6587575170,S6088364
C6503227617,S2754116
C4565483217,S6383317
C2289320982,S3429892
C8493952371,S5630153
C7962244720,S4392759
C7756130838,S0376647
C2244776661,S7855053
C7024175710,S5661450
C2972999591,S3245191
C5862775319,S6028024
C0490673664,S8759167
C7685354819,S5630153
C9828051322,S7821434
C2795435500,S7525465
C6077557458,S5920239
C3077310184,S1252352
C7614564059,S5661450
C0500564230,S5502062
C4274404675,S3142773
C0231616816,S2213421
C0804407192,S1048044
C2396012925,S1351719
C5057939199,S6918733
C3161693872,S7441688
C2623450354,S5794392
C9848681034,S4459452
C8052553741,S8205074
C2760214209,S8573710
C4304132585,S2865057
C2383612427,S6665960
C9652624109,S5708649
C5922622364,S7781768
C4360411461,S1079584
C6974493258,S1252352
C8510175885,S7644167
C1497567815,S5815243
C5686128741,S3805454
C5006842546,S4712806
C2860120683,S7019261
C8489030001,S7821434
C5097226702,S2754116
C3019908023,S4712806
C0649042381,S1904861
C1879717940,S4063782
C9800811547,S8693906
C3725165489,S8082687
C4369162547,S0376647
C3175003318,S0469425
C5500336852,S2754116
C7040137464,S2769305
C8734509374,S6708554
C1331857466,S6103313
C8393269391,S6688776
C6244255745,S0102240
C7823361737,S7180984
C7487523588,S3977574
C5464977015,S2979576
C6716723865,S8415756
C4741883673,S1753345
C2681910644,S8415756
C3485940856,S3380224
C8313767956,S6842553
C2655161753,S7917790
C6027834329,S5794392
C4521915144,S3345325
C9724154705,S2213421
C8226303064,S3306483
C6563757454,S1593485
C0549617850,S5579887
C4517237891,S2747553
C9468257119,S0847889
C9610903305,S5630153
C0490097806,S3429892
C6572830643,S3805454
C7171984029,S1351951
C7252870026,S7019261
C9992281735,S7525465
C8671626014,S5843529
C9731664787,S4480379
C5873415806,S2202109
C5960179953,S5502062
C1845681358,S7218161
C2487763613,S1994266
C9511588996,S4380511
C9175864501,S3224812
C2884774139,S0198638
C9644557568,S2100952
C5750036026,S4508997
C5774854095,S0198638
C1680157466,S4459452
C7170423661,S4878182
C3059317284,S0839359
C0789462375,S4580829
C0341678399,S2166341
C2301241149,S9047326
C5207413550,S6708554
C9722431340,S9292431
C6642762759,S9804203
C0968753920,S2166341
C1825073445,S1987861
C5813547582,S7966330
C8426880351,S6446154
C6734862498,S7019261
C8892740766,S0888907
C7519035705,S7019261
C8313754822,S8693906
C4625368469,S8980459
C9976533157,S6688776
C7431711178,S1664442
C9321757372,S5158506
C1155486571,S2666496
C8509569468,S1904861
C6662919282,S0664890
C7946432832,S2202109
C1324389485,S3252598
C6067766124,S4480379
